,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,fyp_location,hashtags,hash_foryou,hash_foryoupage,hash_fyp,hash_fypシ,hash_jamaica,hash_jamaicantiktok,hash_jamaicatiktok,hash_tiktok,hash_trending,hash_viral
6,JM,7092940785825402117,1651453971, ,6806472170621961221,Earthy chic Accessories,"We specialize in accessories for women & men
❤️welcome friends.. ONE LOVE🇯🇲✅",0,False,https://www.tiktok.com/@earthychicaccessories/video/7092940785825402117?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7092940785825402117&source=h5_m,325150,64,66,171,3396,7092940750857571078,7092940750857571078,72,7092940750857571078,original sound - earthychicaccessories,Earthy chic Accessories,6.806472170621961e+18,Earthy chic Accessories,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7092940779705879302.mp3,,False,False,,,,,[],0,0,Jamaica,,0,0,0,0,0,0,0,0,0,0
7,JM,7079520688607989038,1648329359,🤣,7010822097170203654,maryjay habib,"Be forever grateful for another day of life🙏🏻
Jamaican🇯🇲
18years old",0,False,https://www.tiktok.com/@_maryjay_habib/video/7079520688607989038?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7079520688607989038&source=h5_m,170701,568,339,1452,14865,7073876545902775046,7073876545902775046,10036,7073876545902775046,Whap Whap (feat. F.S.),Skillibeng,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/16c8c26b1d7144b184b1b942fc6d0eb4,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/a76529d24f6f4094a8ae2c40b7ac3db6,False,True,,,,,[],0,0,Jamaica,,0,0,0,0,0,0,0,0,0,0
0,US,7103264303184088363,1653857600,"#pov everyone is sorted into societal roles: the rich, middle class, and lower class",2347629,Bailey,"i make povs & more :)
all socials @ baileyspinn 
baileyspinnmgmt@gmail.com",0,False,https://www.tiktok.com/@baileyspinn/video/7103264303184088363?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103264303184088363&source=h5_m,1073447,1750,73,64,187230,6905013102836828930,6905013102836828930,72,6905013102836828930,Ophelia,60 Second Sounds🦋,6.852743990275589e+18,60 Second Sounds🦋,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6905013064467581698.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/b2c8c2f56f9836b82077b074e5693961.json,False,False,,,,,[],0,0,Jamaica,#pov,0,0,0,0,0,0,0,0,0,0
1,US,7103310920042106158,1653868454,This was so heavy to see in person. My sincere condolences to every parent and families of these precious angels and brave teachers ✝️💔 #uvalde #prayers #texas #fyp #change #foryoupage,6803880615895024646,Samantha Anchia,"📍 Houston, TX",0,False,https://www.tiktok.com/@bossbabexoxo/video/7103310920042106158?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103310920042106158&source=h5_m,6725978,41482,55577,1383,873354,6950620358835768070,6950620358835768070,72,6950620358835768070,Opening (Contains music from: Juntos Hasta el Final - Relaxing Music),"Contains music from: ""Juntos Hasta el Final""",6.930404119069197e+18,Titanic Page,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6997072554930244357.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/c76d4fd08a3bc86f9e54a39447d27d19.json,False,False,Relaxing Music,Juntos Hasta el Final,Opening (Contains music from: Juntos Hasta el Final - Relaxing Music),"Contains music from: ""Juntos Hasta el Final""",[],0,0,Jamaica,#uvalde #prayers #texas #fyp #change #foryoupage,0,1,1,0,0,0,0,0,0,0
2,US,7102461178416237870,1653670609,#robbelementary,6924307722352591877,Inside My Head!,"“Jill of All Trades” who enjoys coaching, teaching and mentoring others, GRATIS!",0,False,https://www.tiktok.com/@isang_tita/video/7102461178416237870?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102461178416237870&source=h5_m,11959013,16075,58184,190,1785998,7102461145646238510,7102461145646238510,72,7102461145646238510,original sound - isang_tita,Inside My Head!,6.924307722352592e+18,Inside My Head!,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7102461187018754862.mp3,,False,False,,,,,[],0,0,Jamaica,#robbelementary,0,0,0,0,0,0,0,0,0,0
3,US,7099592795307969838,1653002762,Damn #fyp #4u #bear #fail #dog,6711764314392691717,FJerry,"Best vids on the internet
All content is owned or licensed 
Hello@fuckjerry.com",0,False,https://www.tiktok.com/@fjerry/video/7099592795307969838?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099592795307969838&source=h5_m,30802939,24387,72614,4456,3819628,7099592768271534890,7099592768271534890,72,7099592768271534890,original sound - fjerry,FJerry,6.711764314392692e+18,FJerry,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7099592791860333355.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/bf78daadd7154fa5d4276d154fd0b671.json,False,False,,,,,[],0,0,Jamaica,#fyp #4u #bear #fail #dog,0,0,1,0,0,0,0,0,0,0
4,GR,7098365208153935110,1652716942,There’s always that one guy in the gym 🇬🇷💪#reaction #reactions #gym,6751923955352962054,Evgen Sein,"🏆Guinness World Record Holder
🆘Βοήθεια για την Αγγέλα 👇",0,False,https://www.tiktok.com/@slidismode/video/7098365208153935110?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098365208153935110&source=h5_m,46524610,27962,54648,48967,3956430,6755976952189814785,6755976952189814785,10033,6755976952189814785,Look At Me!,XXXTENTACION,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/16059302aae2485e9e13075279588085,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/337437939647491b8cb3dce95b4a4b7d,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1208724643', 'external_song_key': 'apple_song_id'}]",0,0,Jamaica,#reaction #reactions #gym,0,0,0,0,0,0,0,0,0,0
5,US,7099916916021529902,1653078226,#greenscreen #katespadenycabana #scary #dancewiththedevil #TopGunMode￼ #horror #xyzbca #scarychallenge #horrortok #devilstango,6941156046099923973,Horrorfantasies,Horro Acc For Scary Challenges you scare easily? MY YT is terrifying 👇🏽😱,0,False,https://www.tiktok.com/@lante_scary_lives/video/7099916916021529902?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099916916021529902&source=h5_m,3323433,4920,1538,319,302822,6794823803747797765,6794823803747797765,72,6794823803747797765,Tiptoe Through The Tulips (Contains music from: Cannibalistic Hunter - Live - Maggot Erotica),"Contains music from: ""Cannibalistic Hunter - Live""",6.768024946489705e+18,Sterling Fournier,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/1658892430563334.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/5b1c08214a081ea5412d283274d5b961.json,False,False,Maggot Erotica,Cannibalistic Hunter - Live,Tiptoe Through The Tulips (Contains music from: Cannibalistic Hunter - Live - Maggot Erotica),"Contains music from: ""Cannibalistic Hunter - Live""",[],0,0,Jamaica,#greenscreen #katespadenycabana #scary #dancewiththedevil #TopGunMode￼ #horror #xyzbca #scarychallenge #horrortok #devilstango,0,0,0,0,0,0,0,0,0,0
0,JM,7075701334783184133,1647440097,🫶🏽,6889229515345921030,HexX,"🇬🇩
20+
Spam likes = Blocked
i post random shit cuz i be bored n shit
ya check?",0,False,https://www.tiktok.com/@_unmotivated/video/7075701334783184133?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7075701334783184133&source=h5_m,411299,150,2134,20429,62907,7075701319058721542,7075701319058721542,72,7075701319058721542,original sound - _unmotivated,HexX,6.889229515345921e+18,HexX,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7075701324133796613.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/6427ec8f94d7d23ce63cd8b332d78799.json,False,False,,,,,[],0,0,Jamaica,,0,0,0,0,0,0,0,0,0,0
1,JM,7093134530915159301,1651499080,Anuh lie jus e truth. #studentchoppa #marksman #jamaicantiktok🇯🇲viral,6952936047581529093,Marksman,"Mi nuh dweet fi d fame , neither d street credit.🇯🇲
Artist",0,False,https://www.tiktok.com/@student_choppa/video/7093134530915159301?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093134530915159301&source=h5_m,549195,473,303,1878,65068,7086264752310684421,7086264752310684421,72,7086264752310684421,"original sound - otp_control (Contains music from: Bwoii Affi"" Watch Eh Style - 1Biggs Don)","Contains music from: ""Bwoii Affi"" Watch Eh Style""",6.893700174443906e+18,OTP Control,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7086264749293619974.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/614543879cadfc6e569b382661515aca.json,False,False,1Biggs Don,"Bwoii Affi"" Watch Eh Style","original sound - otp_control (Contains music from: Bwoii Affi"" Watch Eh Style - 1Biggs Don)","Contains music from: ""Bwoii Affi"" Watch Eh Style""",[],0,0,Jamaica,#studentchoppa #marksman #jamaicantiktok🇯🇲viral,0,0,0,0,0,1,0,0,0,1
2,JM,7098069126744198406,1652648005,Today at mega mart showing some love🫶🏾 #trending #fyp #viral #foryourpage,6790136907516560389,Javonie Pinnock,"🇯🇲🇯🇲🇯🇲 
Follow me on ig guys Pinn_ock_official ‼️
Pure Madness 
5k 🔒",0,False,https://www.tiktok.com/@pinn_ock_official/video/7098069126744198406?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098069126744198406&source=h5_m,145948,455,157,228,18112,6940896117009730305,6940896117009730305,24,6940896117009730305,baby slowed (Contains music from: Baby Slowed - Remix - Eduardo XD & RH Music & Matt Lasong),"Contains music from: ""Baby Slowed - Remix""",6.84652111688845e+18,˚✧ ⁺࿐˚･♥︎,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6940896052937493250.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/6100e9ee056dfef05135dcd7060c177c.json,False,False,Eduardo XD & RH Music & Matt Lasong,Baby Slowed - Remix,baby slowed (Contains music from: Baby Slowed - Remix - Eduardo XD & RH Music & Matt Lasong),"Contains music from: ""Baby Slowed - Remix""",[],0,0,Jamaica,#trending #fyp #viral #foryourpage,0,0,1,0,0,0,0,0,1,1
3,JM,7096488945311157550,1652280091,I swear I must have spent a thousand nights #fyp #iswearimusthavespendathousandnights #sniffysprawn,220073529097203712,Sniffy,"2k?
🇯🇲 🏳️‍🌈 
Pansexual°☆°
PUBG ID: 5436295944",0,False,https://www.tiktok.com/@sniffysprawn/video/7096488945311157550?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096488945311157550&source=h5_m,163407,217,32,57,8447,7087687131858062085,7087687131858062085,72,7087687131858062085,Love of My Life (Marry Me),d_puzzles,6.777888538614875e+18,d_puzzles,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7087687136060656389.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/fbeaa35201b2294f27917a14f16eebeb.json,False,False,,,,,[],0,0,Jamaica,#fyp #iswearimusthavespendathousandnights #sniffysprawn,0,0,1,0,0,0,0,0,0,0
4,JM,7092080702635773190,1651253716,Say bad!!! 🔥🔥🔥 #internationalddance #usainbolt,6839428655397356549,Natz Hot topics,🔹Youtuber🔹,0,False,https://www.tiktok.com/@sexynatz2/video/7092080702635773190?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7092080702635773190&source=h5_m,364174,216,582,1049,18244,7092080694217804549,7092080694217804549,72,7092080694217804549,original sound - sexynatz2,Natz Hot topics,6.839428655397357e+18,Natz Hot topics,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7092080709779213062.mp3,,False,False,,,,,[],0,0,Jamaica,#internationalddance #usainbolt,0,0,0,0,0,0,0,0,0,0
5,JM,7098475972436987142,1652742731,Another evening that I refuse to join the line of traffic#viral #tiktok #fypp,6806818407276168198,Marlon Anthony,"Youth Developer
🏅Prime Minister Youth Awardee 2020
Artistic Executive, BFA - Pe",0,False,https://www.tiktok.com/@legendbrandmarlonanthony/video/7098475972436987142?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098475972436987142&source=h5_m,229515,698,312,684,25088,7073526922914974470,7073526922914974470,72,7073526922914974470,original sound - bbyshl5,🧝🏾‍♀️,6.805131795233113e+18,🧝🏾‍♀️,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7073526919379176198.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/1586f53f59b95061640f32286f30d611.json,False,False,,,,,[],0,0,Jamaica,#viral #tiktok #fypp,0,0,0,0,0,0,0,1,0,1
6,JM,7102852011330260229,1653761608,Unuh nah run out?#fyp #foryou #derrickmorgan #virall #unknown__876iix #jamaicantiktok,7088743088562897926,Unknown__876iix,,0,False,https://www.tiktok.com/@unknown__876iix/video/7102852011330260229?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102852011330260229&source=h5_m,162550,691,1511,5256,17380,7102851994083871493,7102851994083871493,72,7102851994083871493,original sound - unknown__876iix,Unknown__876iix,7.088743088562898e+18,Unknown__876iix,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102852003000339205.mp3,,False,False,,,,,[],0,0,Jamaica,#fyp #foryou #derrickmorgan #virall #unknown__876iix #jamaicantiktok,1,0,1,0,0,1,0,0,0,0
7,TT,7096771741858483462,1652345936,BABYBOY 💙🧸👶🏾 #fyp #xyzbca  #son #pregnant  #MomsofTikTok #trending #viral #trini_tiktoks,6806663316464796678,Shaneece Boss,"Positivity Only 💯 
Any negative vibes or energy you’ll be BLOCKED🚫",0,False,https://www.tiktok.com/@shaneece868/video/7096771741858483462?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096771741858483462&source=h5_m,969802,139,98,182,67408,6750691377606216453,6750691377606216453,72,6750691377606216453,original sound - slamuri (Contains music from: Show your baby as a new born versus now - Bytes),"Contains music from: ""Show your baby as a new born versus now""",6.670256603764474e+18,Slamuri,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/1648121287880710.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/7c200fd0b3f77b65bb7c693397a905e8.json,False,False,Bytes,Show your baby as a new born versus now,original sound - slamuri (Contains music from: Show your baby as a new born versus now - Bytes),"Contains music from: ""Show your baby as a new born versus now""",[],0,0,Jamaica,#fyp #xyzbca #son #pregnant #MomsofTikTok #trending #viral #trini_tiktoks,0,0,1,0,0,0,0,0,1,1
0,JM,7090643834257952006,1650919170,Follow me on ig at _kimmybritish also my business page at pressedby_kimmy_,6786300552517108741,Kimmy British,"FOLLOW ME ON INSTA ⬆️
LUXURY PRESS-ON NAILS ⬇️",0,False,https://m.tiktok.com/v/7090643834257952006.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7090643834257952006&source=h5_m,341936,305,371,1640,26123,7086860327161268997,7086860327161268997,72,7086860327161268997,original sound - duttyjustin1,Dutty justin😮‍💨,7.007983578911557e+18,Dutty justin😮‍💨,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7086860331040983814.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/b487845a76a3011257c837de70dfdd4f.json,False,False,,,,,[],0,0,Jamaica,,0,0,0,0,0,0,0,0,0,0
1,CA,7102937646690831622,1653781547,"You did so great mama the tear was small don’t worry you’re a rockstar! Your baby is healthy and your husband he’s admitted in one of the triage bed, he passed out right after seeing your baby’s head. #nurse #nursesoftiktok #nurselife #nurses #nursehumor #nursing #nursingstudent #nursingschool #nursetiktok #nurseproblems #medicalhumor #medicaltiktok #hospitallife #hospitaltiktoks #healthcareworker #healthcarehumor #cna #travelnurse #ernurse #laboranddelivery #pregnancy #MomsofTikTok #fyp #foryou",1311438,Jc Dela Cruz,"No real patient/work scenario
Ads/Collab DM me
📩: nurse.johnnbiz@outlook.com",0,False,https://m.tiktok.com/v/7102937646690831622.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102937646690831622&source=h5_m,5417549,2994,6882,5156,889735,7097369291179313966,7097369291179313966,72,7097369291179313966,original sound - ranvision_official (Contains music from: Merry-Go-Round of Life - from 'Howl's Moving Castle' - Joe Hisaishi),"Contains music from: ""Merry-Go-Round of Life - from 'Howl's Moving Castle'""",7.019492714535388e+18,Ranvision Official,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7097369315401304878.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/efabb1b2f3f3289b25d4a828602f7ccf.json,False,False,Joe Hisaishi,Merry-Go-Round of Life - from 'Howl's Moving Castle',original sound - ranvision_official (Contains music from: Merry-Go-Round of Life - from 'Howl's Moving Castle' - Joe Hisaishi),"Contains music from: ""Merry-Go-Round of Life - from 'Howl's Moving Castle'""",[],0,0,Jamaica,#nurse #nursesoftiktok #nurselife #nurses #nursehumor #nursing #nursingstudent #nursingschool #nursetiktok #nurseproblems #medicalhumor #medicaltiktok #hospitallife #hospitaltiktoks #healthcareworker #healthcarehumor #cna #travelnurse #ernurse #laboranddelivery #pregnancy #MomsofTikTok #fyp #foryou,1,0,1,0,0,0,0,0,0,0
2,JM,7091819229363703045,1651192840,#foryoupage #foryou #caribbeantiktok #megantheestallion #kneeslikemegan #jamaicatiktok #fluffygirls #jamaicaisnotarealplace #ciararide #fypシ゚viral #biggirlsrock #fypage #follow❤️,6899212405210874886,Minister Of Foolishness😂,"Road To 90k🙏🏽
HAVE A LOOK AROUND,LIKE SOME SHIT, LEAVE A COMMENT, DON'T BE SHY",0,False,https://m.tiktok.com/v/7091819229363703045.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7091819229363703045&source=h5_m,335813,753,3285,3018,21644,7091819210447702789,7091819210447702789,72,7091819210447702789,original sound - tiktok_asrockink876,Minister Of Foolishness😂,6.899212405210875e+18,Minister Of Foolishness😂,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7091819225417419525.mp3,,False,False,,,,,[],0,0,Jamaica,#foryoupage #foryou #caribbeantiktok #megantheestallion #kneeslikemegan #jamaicatiktok #fluffygirls #jamaicaisnotarealplace #ciararide #fypシ゚viral #biggirlsrock #fypage #follow❤️,1,1,0,1,0,0,1,0,0,1
3,JM,7083247815937281285,1649197149,#ginger18888,6812947702340273157,Ginger,https://youtube.com/channel/UCJpnI0k9V2Fqv2rvm1TDGfg,0,False,https://m.tiktok.com/v/7083247815937281285.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7083247815937281285&source=h5_m,935944,1602,3050,5237,37999,7083247780416375557,7083247780416375557,72,7083247780416375557,original sound - ginger18888,Ginger,6.812947702340273e+18,Ginger,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7083247786103589637.mp3,,False,False,,,,,[],0,0,Jamaica,#ginger18888,0,0,0,0,0,0,0,0,0,0
4,JM,7102440262818974982,1653665740,I really just be knowing these dances by just watching vids 💀😂 love this app man #fyp #foryou #foryoupage #viral,6776351538991612934,Andelle’s Life,"YouTube: Andelle’s Life 
Yes I’m that short 💀
 DM FOR PROMO
RIP MY ANGELS 🕊",0,False,https://m.tiktok.com/v/7102440262818974982.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102440262818974982&source=h5_m,42608,27,1,24,5600,7087744357444471557,7087744357444471557,10036,7087744357444471557,Gogo Dance,El Alfa & Chael Produciendo,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6877039427674a0699970fc9520959ab,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/81ec85a194e74eb28259e0335a98b13f,False,True,,,,,[],0,0,Jamaica,#fyp #foryou #foryoupage #viral,1,1,1,0,0,0,0,0,0,1
5,US,7102118558439607598,1653590836,Our children 🥺❤️ @iamjust_nia1,6681843491281126406,Jay and Nia ❤️,"Hi Guy’s💕
Subscribe To Our YouTube💕
📧: Jay.nia4l@gmail.com
Link In My Bio⤵️",0,False,https://m.tiktok.com/v/7102118558439607598.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102118558439607598&source=h5_m,372936,161,93,726,28413,7062635585013304069,7062635585013304069,72,7062635585013304069,original sound - alexandra__gmn,Alexandra_ Gmn_🥰,6.764380215848502e+18,Alexandra_ Gmn_🥰,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7062635625983298309.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/8d943ea63db556629ecd225a09d4f69b.json,False,False,,,,,[],0,0,Jamaica,,0,0,0,0,0,0,0,0,0,0
