,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,fyp_location,hashtags,hash_foryou,hash_foryoupage,hash_funny,hash_fy,hash_fyp,hash_fypシ,hash_johnnydepp,hash_relatable,hash_stitch,hash_viral
1,CA,7082893439267917061,1649114640,The answer is: AIRFRYER BANANA SUSHI 😬😬 #airfryerrecipes #healthyrecipes,6753007580250014725,"Nicole Addison, RD, MHSc(c)","Toronto 🇨🇦
📧 nourishedbynic@gmail.com
Insta @nourishedbynic
RECIPES⬇️",0,False,https://www.tiktok.com/@nourishedbynic/video/7082893439267917061?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7082893439267917061&source=h5_m,2641126,404,7821,3002,107239,6960301497431116550,6960301497431116550,72,6960301497431116550,original sound - the_hungrymuncher (Contains music from: Ultima Online - Miracle),"Contains music from: ""Ultima Online""",6.72515512693421e+18,The Hungry Muncher,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6960301529408604934.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/9a69b9c6c0adbeb3ca79c7252f34854f.json,False,False,Miracle,Ultima Online,original sound - the_hungrymuncher (Contains music from: Ultima Online - Miracle),"Contains music from: ""Ultima Online""",[],0,0,Canada,#airfryerrecipes #healthyrecipes,0,0,0,0,0,0,0,0,0,0
2,CO,7098337112973511941,1652710402, ,7079822573383631877,jackie_love17,58😎,0,False,https://www.tiktok.com/@jackie_love17/video/7098337112973511941?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098337112973511941&source=h5_m,2650617,217,270,1430,132913,7093191325738666798,7093191325738666798,72,7093191325738666798,original sound - kervo.dolo (Contains music from: Back It Up - Shawn P),"Contains music from: ""Back It Up""",6.750005724712044e+18,Kervo.dolo,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7093189969040411438.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/ea6ae6e46cfc13ccbbeaca8ccaddcfe3.json,False,False,Shawn P,Back It Up,original sound - kervo.dolo (Contains music from: Back It Up - Shawn P),"Contains music from: ""Back It Up""",[],0,0,Canada,,0,0,0,0,0,0,0,0,0,0
3,GB,7097879203613347078,1652603788,i feel like millie spoke for us all here.. | spc: stmbbscenepacks | #strangerthings4 #steveharrington #dungeonsandedits #steveharringtonedit #st4 #strangerthings #strangerthingsedit,7068985672820622342,belle - 32 DAYS!,"< eva and callie 3
not impersonating
i use video star
stranger things edits",0,False,https://www.tiktok.com/@dungeonsandedits/video/7097879203613347078?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097879203613347078&source=h5_m,8671705,9496,7904,19945,1765919,7097879142930172678,7097879142930172678,72,7097879142930172678,original sound - dungeonsandedits,belle - 32 DAYS!,7.068985672820622e+18,belle - 32 DAYS!,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7097879181765118726.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/9321aa62c2ad48f6c0f6ecabd3b7796e.json,False,False,,,,,[],0,0,Canada,#strangerthings4 #steveharrington #dungeonsandedits #steveharringtonedit #st4 #strangerthings #strangerthingsedit,0,0,0,0,0,0,0,0,0,0
4,CA,7074987780669017350,1647273960,PART 2 of How Canadians enter buildings,6806123811579429893,Mimi,"Japanese + Canadian 
📍Montreal 
💌 business inquiries: contact@mimilapoop.com",0,False,https://www.tiktok.com/@mimilapoop/video/7074987780669017350?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7074987780669017350&source=h5_m,1435312,1260,1187,1131,156088,7074987750277237509,7074987750277237509,72,7074987750277237509,original sound - mimilapoop,Mimi,6.80612381157943e+18,Mimi,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7074987759294827270.mp3,,False,False,,,,,[],0,0,Canada,,0,0,0,0,0,0,0,0,0,0
5,CA,7093538075669744901,1651593037,“Yalla yalla” 😂 That cop passes the vibe check ✅ #6ixbuzz,6764437194917676038,6ixBuzzTV,"Official 6ixBuzzTV TikTok
#1 In 🇨🇦 Entertainment
2.1 Million IG Followers",0,False,https://www.tiktok.com/@6ixbuzz_tv/video/7093538075669744901?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093538075669744901&source=h5_m,4276923,3434,10779,10168,441943,7093538060939332357,7093538060939332357,72,7093538060939332357,Yalla Yalla,6ixBuzzTV,6.764437194917676e+18,6ixBuzzTV,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7093538055353191174.mp3,,False,False,,,,,[],0,0,Canada,#6ixbuzz,0,0,0,0,0,0,0,0,0,0
6,CA,7096761941959494918,1652343657,#fypシ,7062596615446807557,\(*^*)/,"Memes n funny videos
Greatest @ on tiktok",0,False,https://www.tiktok.com/@vanillagoodnesss/video/7096761941959494918?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096761941959494918&source=h5_m,888839,539,3418,2123,53718,7096761908899924741,7096761908899924741,72,7096761908899924741,original sound - vanillagoodnesss,\(*^*)/,7.062596615446808e+18,\(*^*)/,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7096761865841347334.mp3,,False,False,,,,,[],0,0,Canada,#fypシ,0,0,0,0,0,1,0,0,0,0
7,US,7099478029814091050,1652976041,It’s important to remind yourself of how far you’ve come and how far you can go… just take it one step at a time ☺️💗 #weightloss #motivation #caloriedeficit #transformation,28515258,Maeve Everett,"Just a 92 year old who lost 140 lbs
Follow for weight loss tips and motivation❣️",0,False,https://www.tiktok.com/@maeverett/video/7099478029814091050?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099478029814091050&source=h5_m,20918753,20277,24469,18327,3449082,6817203055050656517,6817203055050656517,72,6817203055050656517,Mount Everest (Contains music from: Mount Everest - Labrinth),"Contains music from: ""Mount Everest""",6.563686171498545e+18,:),False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/1664360297613317.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/28aa011eb39d090fa202aa5b92b18bfa.json,False,False,Labrinth,Mount Everest,Mount Everest (Contains music from: Mount Everest - Labrinth),"Contains music from: ""Mount Everest""",[],0,0,Canada,#weightloss #motivation #caloriedeficit #transformation,0,0,0,0,0,0,0,0,0,0
0,CA,7074650968767466758,1647195540,TikTok do your things <333 #fyp #fypシ #viral #funny #foryou,7074634732311708677,Happy Hub,No bio,0,False,https://www.tiktok.com/@username13313132/video/7074650968767466758?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7074650968767466758&source=h5_m,2790482,2948,14666,3386,277827,7006380250665962245,7006380250665962245,72,7006380250665962245,original sound - _realnaughtyy (Contains music from: In The Bible - Drake),"Contains music from: ""In The Bible""",6.850332738148124e+18,Naughtyy Official,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7006382781680929541.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/b5b946bd6edc08278c1c3ab2b80a1f20.json,False,False,Drake,In The Bible,original sound - _realnaughtyy (Contains music from: In The Bible - Drake),"Contains music from: ""In The Bible""",[],0,0,Canada,#fyp #fypシ #viral #funny #foryou,1,0,1,0,1,1,0,0,0,1
1,CA,7078428227697396998,1648075001,pineappples hacks 101 #lifehack #pineapplehack #fyp,635878,Briakaye Beardy,➡️➡️➡️Ig: bkayeee_ ⬅️⬅️⬅️,0,False,https://www.tiktok.com/@briakayebeardy/video/7078428227697396998?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7078428227697396998&source=h5_m,3183993,2426,84128,8188,123420,6959622081562774278,6959622081562774278,72,6959622081562774278,original sound - savagelove0303,Latynolove03,6.813579450657572e+18,Latynolove03,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6959622166694333190.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/1e18434af081c0b25166854835c8241e.json,False,False,,,,,[],0,0,Canada,#lifehack #pineapplehack #fyp,0,0,0,0,1,0,0,0,0,0
2,CA,7101406173487828230,1653424972, ,6636387148403376134,Ashley Matheson🎰,"BLM
snapchat - ashley-matheson 
queer
business - ash@palettemgmt.com
777",0,False,https://www.tiktok.com/@smashedely/video/7101406173487828230?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101406173487828230&source=h5_m,1028331,941,915,3695,215737,7098710744098802434,7098710744098802434,72,7098710744098802434,original sound - leoauf,𝑳𝑬𝑶𝑨𝑼𝑭,6.765520916803945e+18,𝑳𝑬𝑶𝑨𝑼𝑭,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7098710746749864705.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/56d21c501e6c0950ea8da73e7c55e898.json,False,False,,,,,[],0,0,Canada,,0,0,0,0,0,0,0,0,0,0
3,CA,7103405581007932677,1653890501,Is this a good or bad thing in a relationship? #fyp #foryou #relationship #girlfriend #couples #relatable,6787637004496192517,Michael & Victoria,"Join our Family! 😁
Follow our YT channel 🤍
business.mxv@gmail.com",0,False,https://www.tiktok.com/@mikeandtorii/video/7103405581007932677?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103405581007932677&source=h5_m,17234,16,4,8,3253,6951560490988440326,6951560490988440326,72,6951560490988440326,original sound - snowwolf_jku,Snowwolf_jku,6.727772044313118e+18,Snowwolf_jku,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6951560642083982085.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/68ae56c98e5f1986f4d5b4ff835b17a4.json,False,False,,,,,[],0,0,Canada,#fyp #foryou #relationship #girlfriend #couples #relatable,1,0,0,0,1,0,0,1,0,0
4,CA,7095862385302326533,1652134208,Thought ppl would like this after my last vid👍🚂 #train #tracks #fyp #fypシ #trains #runningoverstuff #flat #nice #Summer @evankennedy_,6829480417256342534,evankennedy,"———follow———⬆️
|      |      |   
ᡕᠵ᠊ᡃ࡚ࠢ࠘ ⸝່ࠡࠣ᠊߯᠆ࠣ࠘ᡁࠣ࠘᠊᠊ࠢ࠘𐡏~♡",0,False,https://www.tiktok.com/@evankennedy_/video/7095862385302326533?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095862385302326533&source=h5_m,2424876,1837,465,683,373381,6971423853276825602,6971423853276825602,10033,6971423853276825602,SUBWAY SURFERS  (Main Theme),Subway Surfers,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/8194295a6d704c1fb6b7c15e9c55f2ab,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/f1b10ae047b3488db0251ff71579c650,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1571306930', 'external_song_key': 'apple_song_id'}]",0,0,Canada,#train #tracks #fyp #fypシ #trains #runningoverstuff #flat #nice #Summer,0,0,0,0,1,1,0,0,0,0
5,DE,7095102267828735237,1651957229,#meme #foryou #funnyvideos,7012570170225869829,Meme Fanpage,"👑 Memes👾
Dawgmeme@icloud.com
Mail for Credit's/Removal
Checkout my Meme Comp",0,False,https://www.tiktok.com/@dawgmemes/video/7095102267828735237?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095102267828735237&source=h5_m,5139905,3520,13875,69,301596,7095102258819451653,7095102258819451653,72,7095102258819451653,original sound - dawgmemes,Meme Fanpage,7.01257017022587e+18,Meme Fanpage,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7095102257590438661.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/73bc2c9e9fc6801108655889f02bb356.json,False,False,,,,,[],0,0,Canada,#meme #foryou #funnyvideos,1,0,0,0,0,0,0,0,0,0
6,US,7102490867457494318,1653677521,bad sound but there goes my reproducers 👋🏼  #fyp #foryou,8242795,Logan Paul,Follow me on Instagram 😎↖️,0,False,https://www.tiktok.com/@loganpaul/video/7102490867457494318?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102490867457494318&source=h5_m,8317494,4561,9058,3740,985703,7102490828483889962,7102490828483889962,72,7102490828483889962,original sound - loganpaul,Logan Paul,8242795.0,Logan Paul,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7102490859639180074.mp3,,False,False,,,,,[],0,0,Canada,#fyp #foryou,1,0,0,0,1,0,0,0,0,0
7,US,7103235214981238059,1653850828,#fyp #duet#duet with @big_aayyyzz_braaaaaa wait people actually watch my videos irl?,6644896760362827781,Megnutt02,"Thx for 11.3 million 
👻megnutt02
Megnutt02guthrie@gmail.com",0,False,https://www.tiktok.com/@megnutt02/video/7103235214981238059?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103235214981238059&source=h5_m,1308957,349,39,130,125977,7095132921115249413,7095132921115249413,72,7095132921115249413,original sound - usefulmeme,👨🏾‍💻.,7.05684986233517e+18,👨🏾‍💻.,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7095132895320328965.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/41715378a48c025ebcbb6c2064b4cb16.json,False,False,,,,,[],0,0,Canada,#fyp #duet#duet,0,0,0,0,1,0,0,0,0,0
0,US,7098931064034397483,1652848690,had to for the new hair 🫡,6720300426984440838,brynne,"23 and bi
i do makeup n stuff ◡̈
brynne@select.co",0,False,https://www.tiktok.com/@brynnemarieeee/video/7098931064034397483?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098931064034397483&source=h5_m,4526647,3381,7124,4988,478026,7072833381838359338,7072833381838359338,72,7072833381838359338,original sound - huggs4byers (Contains music from: La Monica - VINNE),"Contains music from: ""La Monica""",7.051325885107701e+18,Tik Toker,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7072833412377316142.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/6bbddac5d61f7a8c4aec6a4f15530de3.json,False,False,VINNE,La Monica,original sound - huggs4byers (Contains music from: La Monica - VINNE),"Contains music from: ""La Monica""",[],0,0,Canada,,0,0,0,0,0,0,0,0,0,0
1,CA,7094482159271955717,1651812854,I like dis trend,6995402028004492293,kallmewhateveryouwant,"Congrats You found my Spam Account
Here’s a cookie 🍪
This account is pure chaos",0,False,https://www.tiktok.com/@kallmewhateveryouwant/video/7094482159271955717?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094482159271955717&source=h5_m,5873290,7605,2017,3067,1324302,7074203508634979118,7074203508634979118,72,7074203508634979118,original sound - iloveandthunder (Contains music from: Desert - JIMINI),"Contains music from: ""Desert""",6.889787146225714e+18,elena :),False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7074203534681672494.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/498e8a036d63ce2b85b5ec5927369b5d.json,False,False,JIMINI,Desert,original sound - iloveandthunder (Contains music from: Desert - JIMINI),"Contains music from: ""Desert""",[],0,0,Canada,,0,0,0,0,0,0,0,0,0,0
2,CA,7103240015756479749,1653851946,Shower thoughts,7047232525748945925,Grayson,Give me an idea of what to post because i dont know,0,False,https://www.tiktok.com/@baseba11_gg/video/7103240015756479749?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103240015756479749&source=h5_m,332291,301,57,154,17455,7002655026183179014,7002655026183179014,72,7002655026183179014,original sound - obelias_,obelias_,6.964040157385623e+18,obelias_,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7002655100183464709.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/66b1fec10e051cac897d2cc7c147e696.json,False,False,,,,,[],0,0,Canada,,0,0,0,0,0,0,0,0,0,0
3,MX,7098546778621906181,1652759219,#millybobbybrown #transformaciones #GlowUp #paratii #foryoupage #fypシ゚viral,6951551604349977605,Cri-Cri,,0,False,https://www.tiktok.com/@1cri_cri/video/7098546778621906181?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098546778621906181&source=h5_m,18651058,14349,29455,329,3497728,7089552577695599365,7089552577695599365,72,7089552577695599365,original sound - usuyo (Contains music from: A Man Without Love - Engelbert Humperdinck),"Contains music from: ""A Man Without Love""",6.72747932120998e+18,Usuyo uwu,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7089552570565413638.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/76d9118cef9b5b1932eb758f585128b0.json,False,False,Engelbert Humperdinck,A Man Without Love,original sound - usuyo (Contains music from: A Man Without Love - Engelbert Humperdinck),"Contains music from: ""A Man Without Love""",[],0,0,Canada,#millybobbybrown #transformaciones #GlowUp #paratii #foryoupage #fypシ゚viral,0,1,0,0,0,1,0,0,0,1
4,CA,7101437413435755782,1653432248,"PLEASE BOOST!!! @ctv May 21 I saw a #homeless man yelling to himself alone on a bench for 20 minutes, later I see cops, he was calm but I saw her taser out so I ran to grab my 📸gear, I captured 3 minutes of her #taser out before her partner tries to grab his hand and he holds the railing behind himself. She SHOT HIM and almost BOTH the holding officers arms. #policebrutality #VANCOUVER #easthastings  #policebrutalitymuststop #vancouverbc #homelesslivesmatter #homelessness #defundthepolice #acab",6931159448874533893,Jessica Wetzstein,"JesWetz@Gmail.com 🇨🇦 Vancouver 
⚠️⚠️ not my main page⚠️⚠️> @JessicaIsWet",0,False,https://www.tiktok.com/@jesswetzstein/video/7101437413435755782?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101437413435755782&source=h5_m,2686043,6716,6989,3562,344816,7101437414761155333,7101437414761155333,72,7101437414761155333,original sound - jesswetzstein,Jessica Wetzstein,6.931159448874534e+18,Jessica Wetzstein,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7101437433497701126.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/ee470a045077b6d2741ec82075e730e9.json,False,False,,,,,[],0,0,Canada,#homeless #taser #policebrutality #VANCOUVER #easthastings #policebrutalitymuststop #vancouverbc #homelesslivesmatter #homelessness #defundthepolice #acab,0,0,0,0,0,0,0,0,0,0
5,US,7096535668322700590,1652290970,"Reply to @jenn.brzostek We tried 🤷‍♂️ Well actually, Eric Balkan tried. #gopro #pov #backflip #skitok",6771453984001082373,GoPro,Subscribe + Save on all things GoPro,2,False,https://www.tiktok.com/@gopro/video/7096535668322700590?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096535668322700590&source=h5_m,8611559,5480,6735,6047,750989,7096535621350558510,7096535621350558510,72,7096535621350558510,original sound - gopro,GoPro,6.771453984001082e+18,GoPro,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7096535647376395054.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/793cc047b53a1c07a33706012edff829.json,False,False,,,,,[],0,0,Canada,#gopro #pov #backflip #skitok,0,0,0,0,0,0,0,0,0,0
6,MK,7101255578978127110,1653389910,⚠️FAKE BODY⚠️ #ks #ksi #fyp #foryou #funny #tiktok #jjolatunji #fypage #foryoupage #foryoupage #ksiclips,7077665563355841542,Reacts,,0,False,https://www.tiktok.com/@reactionsi/video/7101255578978127110?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101255578978127110&source=h5_m,3166300,885,3453,6720,346813,7101255552373754629,7101255552373754629,72,7101255552373754629,original sound - reactionsi,Reacts,7.077665563355842e+18,Reacts,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7101255536447933190.mp3,,False,False,,,,,[],0,0,Canada,#ks #ksi #fyp #foryou #funny #tiktok #jjolatunji #fypage #foryoupage #foryoupage #ksiclips,1,2,1,0,1,0,0,0,0,0
